from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9022003780711002,9022003780025002,2,1200,,
9022003780711002,9022003780025003,2,1200,,
9022003700062013,9022003700600024,2,300,,
9022003700062013,9022003700600025,2,300,,
9022003700062013,9022003700600022,2,300,,
9022003700062013,9022003700600023,2,300,,
9022003700102004,9022003700103002,2,420,,
9022003700102004,9022003700103001,2,420,,
9022003700600012,9022003700148003,2,420,,
9022003700600012,9022003700148004,2,420,,
9022003780711002,9022003780025001,2,1200,,
9022003700025001,9022003700593002,2,300,,
9022003700025001,9022003700593001,2,300,,
9022003700001001,9022003700032004,2,600,,
9022003700001001,9022003700032003,2,600,,
9022003700001001,9022003700032006,2,600,,
9022003700001001,9022003700032005,2,600,,
9022003700062013,9022003700600010,2,300,,
9022003780711002,9022003780025014,2,1200,,
9022003191225001,9022003191042002,2,360,,
9022003191709007,9022003191718001,2,600,,
9022003700062013,9022003700600013,2,300,,
9022003191225001,9022003191042003,2,360,,
9022003191709007,9022003191718002,2,600,,
9022003700062013,9022003700600014,2,300,,
9022003760054004,9022003760073002,2,900,,
9022003700062013,9022003700600011,2,300,,
9022003191225001,9022003191042001,2,360,,
9022003760054004,9022003760073001,2,900,,
9022003700062013,9022003700600012,2,300,,
9022003700062013,9022003700600017,2,300,,
9022003700062013,9022003700600018,2,300,,
9022003191225001,9022003191042004,2,360,,
9022003700062013,9022003700600015,2,300,,
9022003700062013,9022003700600016,2,300,,
9022003700600015,9022003700062013,2,300,,
9022003782018001,9022003782043001,2,240,,
9022003700062013,9022003700600019,2,300,,
9022003782018001,9022003782043002,2,240,,
9022003700600020,9022003700001002,2,720,,
9022003700600020,9022003700001001,2,720,,
9022003700600020,9022003700001003,2,720,,
9022003781305003,9022003781322001,2,1200,,
9022003700600005,9022003700325002,2,540,,
9022003781305003,9022003781322002,2,1200,,
9022003700600005,9022003700325001,2,540,,
9022003700062013,9022003700600002,2,300,,
9022003700062013,9022003700600003,2,300,,
9022003700062013,9022003700600001,2,300,,
9022003700062013,9022003700600006,2,300,,
9022003700062013,9022003700600007,2,300,,
9022003700062013,9022003700600004,2,300,,
9022003700062013,9022003700600005,2,300,,
9022003700600015,9022003700062002,2,720,,
9022003700062013,9022003700600008,2,300,,
9022003780711002,9022003780025021,2,1200,,
9022003700062013,9022003700600009,2,300,,
9022003700600021,9022003700600015,2,600,,
9022003700600021,9022003700600014,2,600,,
9022003700600021,9022003700600017,2,480,,
9022003700600021,9022003700600016,2,480,,
9022003700600021,9022003700600019,2,300,,
9022003700600021,9022003700600018,2,600,,
9022003780925001,9022003780455002,2,1620,,
9022003780925001,9022003780455001,2,1620,,
9022003782015001,9022003782388001,2,900,,
9022003782015001,9022003782388002,2,900,,
9022003760005005,9022003760079001,2,120,,
9022003700600005,9022003700062013,2,300,,
9022003760005005,9022003760079002,2,120,,
9022003700600021,9022003700600011,2,600,,
9022003705087002,9022003705089001,2,660,,
9022003700600021,9022003700600010,2,600,,
9022003705087002,9022003705089002,2,660,,
9022003700600021,9022003700600013,2,600,,
9022003705087002,9022003705089003,2,660,,
9022003700600021,9022003700600012,2,600,,
9022003700600021,9022003700600004,2,600,,
9022003700600021,9022003700600003,2,600,,
9022003700600021,9022003700600006,2,480,,
9022003700600021,9022003700600005,2,600,,
9022003700600021,9022003700600008,2,600,,
9022003700600021,9022003700600007,2,480,,
9022003700600021,9022003700600009,2,600,,
9022003760391002,9022003760281001,2,300,,
9022003760391002,9022003760281004,2,300,,
9022003760391002,9022003760281002,2,300,,
9022003760281002,9022003760282002,2,540,,
9022003760391002,9022003760281003,2,300,,
9022003760281002,9022003760282001,2,540,,
9022003782075002,9022003782508002,2,300,,
9022003782075002,9022003782508001,2,300,,
9022003781210001,9022003781416001,2,360,,
9022003700600021,9022003700600002,2,600,,
9022003700600021,9022003700600001,2,600,,
9022003480334001,9022003480443002,2,300,,
9022003782063002,9022003782018006,2,960,,
9022003782078001,9022003782240001,2,780,,
9022003093050002,9022003093004002,2,900,,
9022003480334001,9022003480443001,2,300,,
9022003782078001,9022003782240002,2,780,,
9022003793097002,9022003717005001,2,480,,
9022003093050002,9022003093004001,2,900,,
9022003782063002,9022003782018005,2,960,,
9022003793097002,9022003717005002,2,480,,
9022003782063002,9022003782018002,2,960,,
9022003782063002,9022003782018003,2,960,,
9022003700600010,9022003700001001,2,720,,
9022003700600010,9022003700001002,2,720,,
9022003782063002,9022003782018001,2,960,,
9022003700600010,9022003700001003,2,720,,
9022003700600022,9022003700148003,2,720,,
9022003700600022,9022003700148004,2,720,,
9022003719006001,9022003719033001,2,300,,
9022003719006001,9022003719033002,2,300,,
9022003191225001,9022003191086003,2,300,,
9022003191225001,9022003191086002,2,300,,
9022003191225001,9022003191086001,2,300,,
9022003780141003,9022003700233002,2,360,,
9022003780141003,9022003700233001,2,360,,
9022003191225001,9022003191086004,2,300,,
9022003700600021,9022003700600025,2,480,,
9022003782014002,9022003782070002,2,480,,
9022003782014002,9022003782070001,2,480,,
9022003700600015,9022003700325001,2,780,,
9022003700600005,9022003700062001,2,720,,
9022003760005007,9022003760005010,2,0,,
9022003700600005,9022003700062002,2,720,,
9022003700600015,9022003700325002,2,780,,
9022003781305002,9022003781030001,2,600,,
9022003781305002,9022003781030002,2,600,,
9022003700600021,9022003700600020,2,480,,
9022003700600021,9022003700600022,2,480,,
9022003700600021,9022003700600024,2,480,,
9022003700600021,9022003700600023,2,480,,
9022003781210005,9022003781426001,2,540,,
9022003781210005,9022003781426002,2,540,,
9022003700062002,9022003700001002,2,420,,
9022003700326002,9022003700035024,2,300,,
9022003700062002,9022003700001001,2,420,,
9022003782018005,9022003782064002,2,900,,
9022003700062002,9022003700001003,2,300,,
9022003700001001,9022003700063007,2,360,,
9022003700001001,9022003700063006,2,360,,
9022003780857003,9022003780367001,2,300,,
9022003780857003,9022003780367002,2,300,,
9022003700515002,9022003780141001,2,420,,
9022003700600025,9022003700600022,2,300,,
9022003700515002,9022003780141002,2,420,,
9022003700600025,9022003700600021,2,300,,
9022003700515002,9022003780141003,2,420,,
9022003700600025,9022003700600024,2,300,,
9022003700515002,9022003780141004,2,420,,
9022003700600022,9022003700063010,2,660,,
9022003700600025,9022003700600023,2,300,,
9022003760005001,9022003760005010,2,180,,
9022003700001001,9022003700063009,2,360,,
9022003700200001,9022003700047002,2,420,,
9022003700200001,9022003700047001,2,420,,
9022003700600025,9022003700600020,2,600,,
9022003782388002,9022003782015002,2,900,,
9022003191718004,9022003191301001,2,900,,
9022003719006002,9022003719200001,2,480,,
9022003782388002,9022003782015001,2,300,,
9022003719006002,9022003719200002,2,480,,
9022003700600025,9022003700600019,2,300,,
9022003719006002,9022003719200003,2,480,,
9022003760005001,9022003760005009,2,180,,
9022003700600025,9022003700600018,2,600,,
9022003760005001,9022003760005006,2,180,,
9022003700001001,9022003700063010,2,360,,
9022003760005001,9022003760005005,2,180,,
9022003760005001,9022003760005008,2,180,,
9022003760005001,9022003760005007,2,180,,
9022003760005001,9022003760005002,2,180,,
9022003700600025,9022003700600011,2,720,,
9022003700600025,9022003700600010,2,720,,
9022003760005001,9022003760005004,2,180,,
9022003700515002,9022003780141014,2,420,,
9022003700600025,9022003700600013,2,720,,
9022003760005001,9022003760005003,2,180,,
9022003700600025,9022003700600012,2,720,,
9022003700600025,9022003700600015,2,480,,
9022003700600025,9022003700600014,2,720,,
9022003705087002,9022003705082001,2,720,,
9022003700600025,9022003700600017,2,300,,
9022003705087002,9022003705082002,2,720,,
9022003760054003,9022003760073002,2,900,,
9022003700600025,9022003700600016,2,300,,
9022003719000003,9022003719007003,2,1140,,
9022003760054003,9022003760073001,2,900,,
9022003700600022,9022003700063006,2,660,,
9022003781301001,9022003781305001,2,600,,
9022003719000003,9022003719007002,2,1140,,
9022003781301001,9022003781305002,2,600,,
9022003719000003,9022003719007001,2,1140,,
9022003782388002,9022003782015006,2,300,,
9022003781301001,9022003781305003,2,600,,
9022003700600022,9022003700063007,2,660,,
9022003782018005,9022003782064001,2,900,,
9022003719000003,9022003719007006,2,1140,,
9022003700600022,9022003700063009,2,660,,
9022003719000003,9022003719007005,2,1140,,
9022003719000003,9022003719007004,2,1140,,
9022003700600025,9022003700600008,2,660,,
9022003700600025,9022003700600007,2,600,,
9022003700600025,9022003700600009,2,720,,
9022003700600025,9022003700600002,2,720,,
9022003700600025,9022003700600001,2,720,,
9022003700600025,9022003700600004,2,600,,
9022003700600025,9022003700600003,2,600,,
9022003700600025,9022003700600006,2,600,,
9022003700600025,9022003700600005,2,600,,
9022003700515002,9022003780141021,2,420,,
9022003700600015,9022003700062001,2,720,,
9022003780716001,9022003780025021,2,960,,
9022003760073002,9022003760054021,2,900,,
9022003480119001,9022003480334002,2,600,,
9022003700600017,9022003700063006,2,660,,
9022003700600017,9022003700063007,2,660,,
9022003700600017,9022003700063009,2,660,,
9022003480119001,9022003480334001,2,600,,
9022003760073002,9022003760054014,2,900,,
9022003780716001,9022003780025014,2,960,,
9022003700600017,9022003700063010,2,660,,
9022003760073002,9022003760054004,2,900,,
9022003760073002,9022003760054003,2,900,,
9022003760073002,9022003760054002,2,900,,
9022003760073002,9022003760054001,2,900,,
9022003700060001,9022003700146002,2,300,,
9022003700060001,9022003700146001,2,300,,
9022003700049002,9022003700200001,2,300,,
9022003700049002,9022003700200002,2,300,,
9022003760034002,9022003760416001,2,780,,
9022003760034002,9022003760416002,2,780,,
9022003700228001,9022003700232002,2,300,,
9022003700326002,9022003700035003,2,300,,
9022003782015006,9022003782509001,2,360,,
9022003717005002,9022003793097001,2,480,,
9022003717005002,9022003793097002,2,480,,
9022003760034002,9022003760345001,2,540,,
9022003782014002,9022003782069002,2,780,,
9022003782193001,9022003782200001,2,600,,
9022003760412003,9022003760012001,2,360,,
9022003760034002,9022003760345002,2,540,,
9022003782014002,9022003782069003,2,780,,
9022003760412003,9022003760012002,2,360,,
9022003782014002,9022003782069001,2,780,,
9022003782193001,9022003782200002,2,600,,
9022003760034002,9022003760345003,2,540,,
9022003779168001,9022003700309001,2,180,,
9022003719110002,9022003719025002,2,360,,
9022003480609001,9022003480108001,2,300,,
9022003719110002,9022003719025001,2,360,,
9022003480146002,9022003480211001,2,1800,,
9022003480146002,9022003480211002,2,1800,,
9022003779168001,9022003700309002,2,180,,
9022003782070002,9022003782014002,2,480,,
9022003782230001,9022003782078001,2,780,,
9022003782070002,9022003782014003,2,480,,
9022003782230001,9022003782078002,2,780,,
9022003700600017,9022003700148003,2,720,,
9022003782070002,9022003782014001,2,480,,
9022003700600017,9022003700148004,2,720,,
9022003782014002,9022003782012002,2,480,,
9022003782014002,9022003782012001,2,480,,
9022003782070002,9022003782014004,2,480,,
9022003760416001,9022003760034001,2,780,,
9022003760416001,9022003760034002,2,780,,
9022003700600011,9022003700259001,2,480,,
9022003760005006,9022003760079001,2,120,,
9022003760005006,9022003760079002,2,120,,
9022003700600011,9022003700259002,2,480,,
9022003781305001,9022003781030002,2,600,,
9022003780141003,9022003700515001,2,420,,
9022003780141003,9022003700515002,2,420,,
9022003781305001,9022003781030001,2,600,,
9022003781317002,9022003781305003,2,900,,
9022003780716001,9022003780025001,2,960,,
9022003780716001,9022003780025003,2,960,,
9022003780716001,9022003780025002,2,960,,
9022003781317002,9022003781305002,2,900,,
9022003780716001,9022003780025004,2,960,,
9022003781317002,9022003781305001,2,900,,
9022003782015002,9022003782102002,2,600,,
9022003782014003,9022003782070001,2,480,,
9022003782015002,9022003782102001,2,600,,
9022003782014003,9022003782070002,2,480,,
9022003760005007,9022003760079002,2,120,,
9022003760005007,9022003760079001,2,120,,
9022003782069001,9022003782014004,2,780,,
9022003782069001,9022003782014003,2,780,,
9022003782014001,9022003782012002,2,480,,
9022003782069001,9022003782014002,2,780,,
9022003782014001,9022003782012001,2,480,,
9022003782069001,9022003782014001,2,780,,
9022003700600013,9022003700600011,2,300,,
9022003700600013,9022003700600012,2,300,,
9022003700600013,9022003700600010,2,300,,
9022003700600013,9022003700600015,2,600,,
9022003700600013,9022003700600016,2,600,,
9022003700600013,9022003700600014,2,300,,
9022003700600005,9022003700001003,2,720,,
9022003700600005,9022003700001002,2,720,,
9022003700600005,9022003700001001,2,720,,
9022003782014004,9022003782014003,2,60,,
9022003782014004,9022003782014002,2,60,,
9022003782014004,9022003782014001,2,60,,
9022003782078002,9022003782230001,2,780,,
9022003700600021,9022003700001001,2,720,,
9022003191303001,9022003191709013,2,300,,
9022003191303001,9022003191709012,2,300,,
9022003700600021,9022003700001003,2,720,,
9022003191303001,9022003191709011,2,300,,
9022003782078002,9022003782230002,2,780,,
9022003700600021,9022003700001002,2,720,,
9022003700600013,9022003700600019,2,600,,
9022003191303001,9022003191709017,2,300,,
9022003780024002,9022003780752001,2,360,,
9022003781210003,9022003781416001,2,360,,
9022003191303001,9022003191709016,2,300,,
9022003780024002,9022003780752002,2,360,,
9022003700600013,9022003700600017,2,600,,
9022003191303001,9022003191709015,2,300,,
9022003700600013,9022003700600018,2,600,,
9022003191303001,9022003191709014,2,300,,
9022003700600013,9022003700600001,2,360,,
9022003700600013,9022003700600004,2,360,,
9022003700600013,9022003700600005,2,360,,
9022003700600013,9022003700600002,2,360,,
9022003700600013,9022003700600003,2,360,,
9022003760034001,9022003760416002,2,780,,
9022003760034001,9022003760416001,2,780,,
9022003782066002,9022003782018003,2,480,,
9022003782066002,9022003782018005,2,480,,
9022003782066002,9022003782018006,2,480,,
9022003191303001,9022003191709002,2,300,,
9022003191303001,9022003191709001,2,300,,
9022003782066002,9022003782018001,2,480,,
9022003782066002,9022003782018002,2,480,,
9022003700600013,9022003700600008,2,300,,
9022003781326002,9022003781329001,2,420,,
9022003191303001,9022003191709006,2,300,,
9022003700600013,9022003700600009,2,300,,
9022003781326002,9022003781329002,2,420,,
9022003191303001,9022003191709005,2,300,,
9022003700600013,9022003700600006,2,300,,
9022003191303001,9022003191709004,2,300,,
9022003700600013,9022003700600007,2,300,,
9022003191303001,9022003191709003,2,300,,
9022003760054002,9022003760170002,2,600,,
9022003760054002,9022003760170001,2,600,,
9022003191303001,9022003191709009,2,300,,
9022003191303001,9022003191709008,2,300,,
9022003793022002,9022003793097002,2,540,,
9022003793022002,9022003793097001,2,540,,
9022003700349001,9022003700124002,2,240,,
9022003700587001,9022003700493002,2,360,,
9022003780752002,9022003780024002,2,360,,
9022003780752002,9022003780024001,2,360,,
9022003700587001,9022003700493003,2,360,,
9022003700062013,9022003700001002,2,300,,
9022003700349001,9022003700124001,2,240,,
9022003700062013,9022003700001001,2,300,,
9022003700062013,9022003700001003,2,300,,
9022003700600013,9022003700600022,2,600,,
9022003700600013,9022003700600023,2,600,,
9022003782224002,9022003782230002,2,540,,
9022003700600013,9022003700600020,2,300,,
9022003782224002,9022003782230001,2,540,,
9022003700600013,9022003700600021,2,600,,
9022003700600013,9022003700600024,2,600,,
9022003480401002,9022003480108001,2,180,,
9022003700600013,9022003700600025,2,720,,
9022003700359002,9022003700358001,2,0,,
9022003700359002,9022003700358002,2,0,,
9022003700143001,9022003700195002,2,240,,
9022003700143001,9022003700195001,2,240,,
9022003700053003,9022003700551003,2,300,,
9022003782078002,9022003782070001,2,480,,
9022003700259001,9022003700600008,2,480,,
9022003700259001,9022003700600007,2,480,,
9022003700259001,9022003700600006,2,480,,
9022003700259001,9022003700600005,2,480,,
9022003700600022,9022003700001003,2,720,,
9022003700600022,9022003700001001,2,720,,
9022003782078002,9022003782070002,2,480,,
9022003700259001,9022003700600009,2,480,,
9022003700600022,9022003700001002,2,720,,
9022003700600024,9022003700600005,2,600,,
9022003700600024,9022003700600004,2,600,,
9022003760009021,9022003760009014,2,120,,
9022003700600024,9022003700600003,2,600,,
9022003700600024,9022003700600002,2,600,,
9022003700600024,9022003700600001,2,600,,
9022003480146001,9022003480401001,2,420,,
9022003782018003,9022003782018006,2,180,,
9022003480146001,9022003480401002,2,420,,
9022003782018003,9022003782018005,2,120,,
9022003700600024,9022003700600009,2,600,,
9022003700600024,9022003700600008,2,600,,
9022003782018003,9022003782018002,2,120,,
9022003700600024,9022003700600007,2,600,,
9022003782018003,9022003782018001,2,120,,
9022003700600024,9022003700600006,2,600,,
9022003700013002,9022003700014003,2,600,,
9022003782509001,9022003782015006,2,360,,
9022003480119002,9022003480334001,2,600,,
9022003700013002,9022003700014001,2,600,,
9022003480119002,9022003480334002,2,600,,
9022003700013002,9022003700014002,2,600,,
9022003782509001,9022003782015001,2,360,,
9022003700259001,9022003700600004,2,480,,
9022003782509001,9022003782015002,2,360,,
9022003700259001,9022003700600003,2,480,,
9022003700259001,9022003700600002,2,480,,
9022003700259001,9022003700600001,2,480,,
9022003782078001,9022003782069003,2,1020,,
9022003760005001,9022003760370001,2,600,,
9022003760005001,9022003760370002,2,600,,
9022003705003010,9022003105112001,2,480,,
9022003700064001,9022003700578003,2,300,,
9022003700064001,9022003700578004,2,300,,
9022003700556001,9022003700141003,2,360,,
9022003782078001,9022003782069002,2,1020,,
9022003700556001,9022003700141001,2,240,,
9022003782078001,9022003782069001,2,1020,,
9022003700556001,9022003700141002,2,360,,
9022003705003010,9022003105112002,2,480,,
9022003780025002,9022003780716001,2,960,,
9022003700600006,9022003700063007,2,660,,
9022003780025002,9022003780716002,2,960,,
9022003700600006,9022003700063009,2,660,,
9022003700600006,9022003700063006,2,660,,
9022003760370002,9022003760005010,2,600,,
9022003700600005,9022003700148004,2,420,,
9022003700600005,9022003700148003,2,420,,
9022003700600006,9022003700063010,2,660,,
9022003782152001,9022003782018003,2,780,,
9022003782066001,9022003782018001,2,480,,
9022003782152001,9022003782018002,2,780,,
9022003782152001,9022003782018001,2,780,,
9022003782066001,9022003782018005,2,480,,
9022003782066001,9022003782018002,2,480,,
9022003782066001,9022003782018003,2,480,,
9022003480334001,9022003480146001,2,300,,
9022003700488001,9022003700536002,2,600,,
9022003760009021,9022003760009003,2,180,,
9022003782066001,9022003782018006,2,480,,
9022003700488001,9022003700536001,2,600,,
9022003760009021,9022003760009004,2,180,,
9022003782152001,9022003782018006,2,780,,
9022003782152001,9022003782018005,2,780,,
9022003480334001,9022003480146002,2,660,,
9022003760370002,9022003760005003,2,600,,
9022003760370002,9022003760005004,2,600,,
9022003760370002,9022003760005001,2,600,,
9022003760370002,9022003760005002,2,600,,
9022003760009021,9022003760009001,2,120,,
9022003760009021,9022003760009002,2,120,,
9022003760370002,9022003760005009,2,600,,
9022003760370002,9022003760005007,2,600,,
9022003760370002,9022003760005008,2,600,,
9022003760370002,9022003760005005,2,600,,
9022003760370002,9022003760005006,2,600,,
9022003700600021,9022003700325001,2,780,,
9022003700600021,9022003700325002,2,780,,
9022003760054014,9022003760170002,2,600,,
9022003760054014,9022003760170001,2,600,,
9022003760009004,9022003760009014,2,180,,
9022003782224001,9022003782012002,2,600,,
9022003782224001,9022003782012001,2,600,,
9022003700377001,9022003700374001,2,300,,
9022003782018006,9022003782064001,2,900,,
9022003700377001,9022003700374002,2,300,,
9022003782018006,9022003782064002,2,900,,
9022003760009004,9022003760009002,2,180,,
9022003760009004,9022003760009003,2,180,,
9022003760009004,9022003760009001,2,180,,
9022003700055003,9022003700057001,2,420,,
9022003700055003,9022003700057002,2,420,,
9022003782078001,9022003782012002,2,600,,
9022003782078001,9022003782012001,2,600,,
9022003700466004,9022003700200002,2,540,,
9022003700466004,9022003700200001,2,540,,
9022003705089002,9022003705106002,2,300,,
9022003705089002,9022003705106001,2,300,,
9022003700259001,9022003700600022,2,780,,
9022003700259001,9022003700600021,2,720,,
9022003700259001,9022003700600020,2,300,,
9022003719007003,9022003719000001,2,1140,,
9022003719007003,9022003719000002,2,1140,,
9022003719007003,9022003719000003,2,1140,,
9022003700259001,9022003700600025,2,840,,
9022003700259001,9022003700600024,2,840,,
9022003700259001,9022003700600023,2,780,,
9022003700259001,9022003700600019,2,900,,
9022003700259001,9022003700600018,2,780,,
9022003700259001,9022003700600017,2,780,,
9022003700259001,9022003700600016,2,780,,
9022003782075002,9022003782015002,2,300,,
9022003782075002,9022003782015001,2,300,,
9022003782075002,9022003782015006,2,300,,
9022003700600010,9022003700259002,2,480,,
9022003700600010,9022003700259001,2,480,,
9022003700259001,9022003700600011,2,480,,
9022003700259001,9022003700600010,2,480,,
9022003700259001,9022003700600015,2,780,,
9022003700258004,9022003700551003,2,300,,
9022003760009004,9022003760009021,2,180,,
9022003700259001,9022003700600014,2,480,,
9022003700259001,9022003700600013,2,480,,
9022003700259001,9022003700600012,2,480,,
9022003700035003,9022003700326001,2,300,,
9022003780025004,9022003780727001,2,840,,
9022003780025004,9022003780727002,2,840,,
9022003700001003,9022003700617001,2,300,,
9022003700035003,9022003700326002,2,300,,
9022003781317001,9022003781305002,2,900,,
9022003781317001,9022003781305003,2,900,,
9022003700600016,9022003700259001,2,720,,
9022003700600016,9022003700259002,2,720,,
9022003781317001,9022003781305001,2,900,,
9022003700141003,9022003700556001,2,360,,
9022003700622002,9022003700062002,2,300,,
9022003700622002,9022003700062001,2,300,,
9022003700078002,9022003700414002,2,300,,
9022003700078002,9022003700414001,2,300,,
9022003719115002,9022003719013002,2,540,,
9022003719115002,9022003719013001,2,540,,
9022003719000002,9022003719007002,2,1140,,
9022003700349002,9022003700124001,2,240,,
9022003782224002,9022003782070001,2,540,,
9022003719000002,9022003719007001,2,1140,,
9022003700349002,9022003700124002,2,240,,
9022003782224002,9022003782070002,2,540,,
9022003719000002,9022003719007004,2,1140,,
9022003719000002,9022003719007003,2,1140,,
9022003719000002,9022003719007006,2,1140,,
9022003719000002,9022003719007005,2,1140,,
9022003782014003,9022003782078001,2,540,,
9022003700622002,9022003700062013,2,300,,
9022003782014003,9022003782078002,2,540,,
9022003782230002,9022003782078001,2,780,,
9022003782230002,9022003782078002,2,780,,
9022003760416002,9022003760034001,2,780,,
9022003700057001,9022003700049002,2,180,,
9022003760416002,9022003760034002,2,780,,
9022003782093001,9022003782200002,2,600,,
9022003782093001,9022003782200001,2,600,,
9022003700279004,9022003700036004,2,300,,
9022003700279004,9022003700036001,2,300,,
9022003780025003,9022003780727002,2,840,,
9022003191709004,9022003191718002,2,600,,
9022003780025003,9022003780727001,2,840,,
9022003191709004,9022003191718001,2,600,,
9022003700057001,9022003700049001,2,120,,
9022003480443002,9022003480334002,2,300,,
9022003480443002,9022003480334001,2,300,,
9022003093004002,9022003093050001,2,900,,
9022003093004002,9022003093050002,2,900,,
9022003705082001,9022003705106002,2,1500,,
9022003705082001,9022003705106001,2,1500,,
9022003700259002,9022003700600003,2,480,,
9022003700259002,9022003700600002,2,480,,
9022003700259002,9022003700600005,2,480,,
9022003700259002,9022003700600004,2,480,,
9022003791305002,9022003191347001,2,300,,
9022003700259002,9022003700600001,2,480,,
9022003760412002,9022003760012002,2,360,,
9022003700259002,9022003700600007,2,480,,
9022003700259002,9022003700600006,2,480,,
9022003700259002,9022003700600009,2,480,,
9022003700259002,9022003700600008,2,480,,
9022003700600021,9022003700062002,2,720,,
9022003700600021,9022003700062001,2,720,,
9022003760412002,9022003760012001,2,360,,
9022003760370001,9022003760005001,2,600,,
9022003760370001,9022003760005002,2,600,,
9022003760370001,9022003760005003,2,600,,
9022003760370001,9022003760005008,2,600,,
9022003700259002,9022003700600014,2,480,,
9022003760370001,9022003760005009,2,600,,
9022003700259002,9022003700600013,2,480,,
9022003700259002,9022003700600016,2,780,,
9022003700259002,9022003700600015,2,780,,
9022003760370001,9022003760005004,2,600,,
9022003700259002,9022003700600010,2,480,,
9022003760370001,9022003760005005,2,600,,
9022003760370001,9022003760005006,2,600,,
9022003700259002,9022003700600012,2,480,,
9022003760370001,9022003760005007,2,600,,
9022003700259002,9022003700600011,2,480,,
9022003782065002,9022003782018001,2,720,,
9022003780025001,9022003780711001,2,1200,,
9022003780025001,9022003780711002,2,1200,,
9022003782014003,9022003782230001,2,720,,
9022003700259002,9022003700600018,2,780,,
9022003782014003,9022003782230002,2,720,,
9022003782065002,9022003782018005,2,720,,
9022003700259002,9022003700600017,2,780,,
9022003780141004,9022003700515001,2,420,,
9022003782065002,9022003782018002,2,720,,
9022003780141004,9022003700515002,2,420,,
9022003782065002,9022003782018003,2,720,,
9022003700259002,9022003700600019,2,900,,
9022003782065002,9022003782018006,2,720,,
9022003700600021,9022003700062013,2,300,,
9022003705089003,9022003705106001,2,300,,
9022003705089003,9022003705106002,2,300,,
9022003760370001,9022003760005010,2,600,,
9022003700259002,9022003700600025,2,840,,
9022003700259002,9022003700600024,2,840,,
9022003700600024,9022003700600025,2,300,,
9022003700259002,9022003700600021,2,720,,
9022003700600024,9022003700600023,2,300,,
9022003700259002,9022003700600020,2,300,,
9022003700600024,9022003700600022,2,300,,
9022003700259002,9022003700600023,2,780,,
9022003700600024,9022003700600021,2,300,,
9022003700259002,9022003700600022,2,780,,
9022003700600005,9022003700063010,2,660,,
9022003700600024,9022003700600020,2,600,,
9022003782519002,9022003782102002,2,480,,
9022003700600005,9022003700063009,2,660,,
9022003782519002,9022003782102001,2,480,,
9022003700600005,9022003700063006,2,660,,
9022003700600005,9022003700063007,2,660,,
9022003700600006,9022003700148004,2,420,,
9022003700600006,9022003700148003,2,420,,
9022003700377002,9022003700374001,2,300,,
9022003700377002,9022003700374002,2,300,,
9022003705003006,9022003105112001,2,480,,
9022003705003006,9022003105112002,2,480,,
9022003700600024,9022003700600016,2,300,,
9022003700600024,9022003700600015,2,480,,
9022003700600024,9022003700600014,2,600,,
9022003700600024,9022003700600013,2,600,,
9022003700600024,9022003700600012,2,600,,
9022003700600024,9022003700600011,2,600,,
9022003700600024,9022003700600010,2,600,,
9022003700101003,9022003700103002,2,300,,
9022003700101003,9022003700103001,2,300,,
9022003700515002,9022003700236001,2,0,,
9022003700032004,9022003700591001,2,300,,
9022003782043002,9022003782018006,2,240,,
9022003700600024,9022003700600019,2,300,,
9022003700600024,9022003700600018,2,480,,
9022003700600024,9022003700600017,2,300,,
9022003782043002,9022003782018002,2,240,,
9022003700095001,9022003700094001,2,300,,
9022003782043002,9022003782018003,2,240,,
9022003782043002,9022003782018005,2,240,,
9022003700515002,9022003700236002,2,0,,
9022003700032004,9022003700591002,2,300,,
9022003700600002,9022003700062001,2,720,,
9022003700095001,9022003700094004,2,300,,
9022003700600002,9022003700062002,2,720,,
9022003782043002,9022003782018001,2,240,,
9022003700600006,9022003700001002,2,720,,
9022003700600006,9022003700001001,2,720,,
9022003782388002,9022003782519001,2,300,,
9022003760391001,9022003760281001,2,300,,
9022003760391001,9022003760281002,2,300,,
9022003700600006,9022003700001003,2,720,,
9022003760391001,9022003760281003,2,300,,
9022003782388002,9022003782519002,2,300,,
9022003760391001,9022003760281004,2,300,,
9022003700600020,9022003700600019,2,600,,
9022003700600020,9022003700600018,2,600,,
9022003700600020,9022003700600017,2,600,,
9022003700600020,9022003700600016,2,600,,
9022003700600020,9022003700600015,2,600,,
9022003700600020,9022003700600014,2,300,,
9022003700600020,9022003700600013,2,300,,
9022003700600020,9022003700600012,2,300,,
9022003791305002,9022003191086004,2,420,,
9022003700600020,9022003700600011,2,300,,
9022003791305002,9022003191086003,2,420,,
9022003700600020,9022003700600010,2,300,,
9022003700600022,9022003700062001,2,720,,
9022003791305002,9022003191086002,2,420,,
9022003700600022,9022003700062002,2,720,,
9022003791305002,9022003191086001,2,420,,
9022003782043001,9022003782018006,2,240,,
9022003782043001,9022003782018005,2,240,,
9022003700499002,9022003700546001,2,600,,
9022003700499002,9022003700546002,2,600,,
9022003719013002,9022003719115001,2,540,,
9022003719013002,9022003719115002,2,540,,
9022003480443001,9022003480146001,2,900,,
9022003781305002,9022003781317002,2,900,,
9022003480443001,9022003480146002,2,900,,
9022003782043001,9022003782018003,2,240,,
9022003781305002,9022003781317001,2,900,,
9022003782043001,9022003782018002,2,240,,
