edge_id,source_id,sink_id,source_name,sink_name,source_lat,source_lon,sink_lat,sink_lon,Record Count,delay,delay / travel time
9022003780980/9022003779189,9022003780980,9022003779189,Focksta gård (Uppsala),Söderby Gård (Uppsala),59.809107,17.519903,59.81415,17.502818,195,-30,-0.32608695652173914
9022003780359/9022003780057,9022003780359,9022003780057,Tunaborg (Uppsala),Skogshyddan (Uppsala),59.786722,17.54068,59.787222,17.545657,195,8,0.3076923076923077
9022003780278/9022003780053,9022003780278,9022003780053,Kumla 1 (Uppsala),Lilla Malmen (Uppsala),59.754606,17.457219,59.753741,17.472406,195,-3,-0.04838709677419355
9022003780047/9022003780048,9022003780047,9022003780048,Måsta vägskäl (Uppsala),Böksta (Uppsala),59.779011,17.41788,59.770546,17.409692,195,10,0.16666666666666666
9022003779060/9022003780058,9022003779060,9022003780058,Högby gård (Uppsala),Högby vägskäl (Uppsala),59.794244,17.558422,59.797369,17.559013,195,2,0.09090909090909091
9022003779190/9022003780399,9022003779190,9022003780399,Näs Söderby (Uppsala),Skärfälten (Uppsala),59.818303,17.496077,59.819808,17.493532,195,1,0.037037037037037035
9022003780299/9022003780049,9022003780299,9022003780049,Balingsta by (Uppsala),Balingsta kyrka (Uppsala),59.759759,17.432701,59.762968,17.425169,195,-51,-0.5977011494252874
9022003780053/9022003780054,9022003780053,9022003780054,Lilla Malmen (Uppsala),Ärnesta vägskäl (Uppsala),59.753741,17.472406,59.759026,17.485981,195,3,0.04054054054054054
9022003780283/9022003780052,9022003780283,9022003780052,Storängsbron (Uppsala),Kumla 2 (Uppsala),59.756191,17.440268,59.754083,17.451641,195,0,0
9022003780057/9022003780359,9022003780057,9022003780359,Skogshyddan (Uppsala),Tunaborg (Uppsala),59.787222,17.545657,59.786722,17.54068,195,19,0.76
9022003780269/9022003780268,9022003780269,9022003780268,Gamla skolan (Västeråker) (Uppsala),Nibble (Uppsala),59.751083,17.513675,59.749459,17.523964,195,12,0.26666666666666666
9022003780056/9022003780359,9022003780056,9022003780359,Tuna 1 (Uppsala),Tunaborg (Uppsala),59.785343,17.535621,59.786722,17.54068,195,5,0.17391304347826086
9022003780305/9022003780312,9022003780305,9022003780312,Dalby kyrka (Uppsala),Dalbyhemmet (Uppsala),59.759497,17.570642,59.761448,17.567755,195,-9,-0.5714285714285714
9022003780312/9022003780318,9022003780312,9022003780318,Dalbyhemmet (Uppsala),Viggby 2 (Uppsala),59.761448,17.567755,59.766027,17.556996,195,22,0.42
9022003780348/9022003780056,9022003780348,9022003780056,Tuna vägskäl (Uppsala),Tuna 1 (Uppsala),59.780677,17.52929,59.785343,17.535621,195,0,0
9022003780057/9022003779054,9022003780057,9022003779054,Skogshyddan (Uppsala),Aspnäs (Uppsala),59.787222,17.545657,59.79083,17.55525,195,0,0
9022003780048/9022003780047,9022003780048,9022003780047,Böksta (Uppsala),Måsta vägskäl (Uppsala),59.770546,17.409692,59.779011,17.41788,195,-44,-0.30985915492957744
9022003780333/9022003780055,9022003780333,9022003780055,Hammarskogs vägskäl (Uppsala),Tuna östra (Uppsala),59.772582,17.548153,59.776687,17.539874,195,7,0.16666666666666666
9022003780058/9022003779060,9022003780058,9022003779060,Högby vägskäl (Uppsala),Högby gård (Uppsala),59.797369,17.559013,59.794244,17.558422,195,2,0.09523809523809523
9022003780055/9022003780344,9022003780055,9022003780344,Tuna östra (Uppsala),Tuna (Uppsala),59.776687,17.539874,59.778065,17.534728,195,1,0.047619047619047616
9022003779054/9022003780057,9022003779054,9022003780057,Aspnäs (Uppsala),Skogshyddan (Uppsala),59.79083,17.55525,59.787222,17.545657,195,28,0.8235294117647058
9022003780058/9022003779063,9022003780058,9022003779063,Högby vägskäl (Uppsala),Lilla Bärsta (Uppsala),59.797369,17.559013,59.800218,17.549398,195,0,0
9022003780278/9022003780052,9022003780278,9022003780052,Kumla 1 (Uppsala),Kumla 2 (Uppsala),59.754606,17.457219,59.754083,17.451641,195,-8,-0.2962962962962963
9022003780273/9022003780275,9022003780273,9022003780275,Gräna (Uppsala),Hässleborg (Uppsala),59.75165,17.542384,59.752318,17.548166,195,0,0
9022003780270/9022003780273,9022003780270,9022003780273,Brunna (Dalby) (Uppsala),Gräna (Uppsala),59.750592,17.534768,59.75165,17.542384,195,11,0.3333333333333333
9022003780344/9022003780348,9022003780344,9022003780348,Tuna (Uppsala),Tuna vägskäl (Uppsala),59.778065,17.534728,59.780677,17.52929,195,0,0
9022003780277/9022003780279,9022003780277,9022003780279,Hässle 2 (Uppsala),Hässle 1 (Uppsala),59.752748,17.553668,59.754068,17.557687,195,-4,-0.14285714285714285
9022003779054/9022003779060,9022003779054,9022003779060,Aspnäs (Uppsala),Högby gård (Uppsala),59.79083,17.55525,59.794244,17.558422,195,6,0.2222222222222222
9022003780274/9022003780269,9022003780274,9022003780269,Västeråkers kyrka (Uppsala),Gamla skolan (Västeråker) (Uppsala),59.752236,17.509962,59.751083,17.513675,195,6,0.35294117647058826
9022003780359/9022003780056,9022003780359,9022003780056,Tunaborg (Uppsala),Tuna 1 (Uppsala),59.786722,17.54068,59.785343,17.535621,195,9,0.5294117647058824
9022003779060/9022003779054,9022003779060,9022003779054,Högby gård (Uppsala),Aspnäs (Uppsala),59.794244,17.558422,59.79083,17.55525,195,5,0.17391304347826086
9022003780275/9022003780277,9022003780275,9022003780277,Hässleborg (Uppsala),Hässle 2 (Uppsala),59.752318,17.548166,59.752748,17.553668,195,2,0.08695652173913043
9022003780052/9022003780278,9022003780052,9022003780278,Kumla 2 (Uppsala),Kumla 1 (Uppsala),59.754083,17.451641,59.754606,17.457219,195,-2,-0.08695652173913043
9022003780318/9022003780325,9022003780318,9022003780325,Viggby 2 (Uppsala),Viggby 1 (Uppsala),59.766027,17.556996,59.767754,17.553402,195,2,0.1111111111111111
9022003780597/9022003780605,9022003780597,9022003780605,Söder-Edinge (Uppsala),Bråtorp (Testenbadet) (Uppsala),59.951292,18.047326,59.954361,18.064846,194,12,0.24489795918367346
9022003719071/9022003719069,9022003719071,9022003719069,Kungsgården (Älvkarleby),Västanån södra (Älvkarleby),60.580998,17.444913,60.575807,17.442206,193,-13,-0.2073170731707317
9022003719056/9022003719008,9022003719056,9022003719008,Älvkarleö skola (Älvkarleby),Klockstapeln (Älvkarleö) (Älvkarleby),60.545044,17.420022,60.540464,17.417279,193,-40,-0.49382716049382713
9022003719058/9022003719056,9022003719058,9022003719056,Stationssamhället (Älvkarleby),Älvkarleö skola (Älvkarleby),60.55516,17.423078,60.545044,17.420022,193,-85,-0.4942528735632184
9022003719088/9022003719076,9022003719088,9022003719076,Älvboda (Skutskär) (Älvkarleby),Fråganbo (Älvkarleby),60.615041,17.427754,60.592003,17.436217,193,39,0.291044776119403
9022003719073/9022003719071,9022003719073,9022003719071,Västanån norra (Älvkarleby),Kungsgården (Älvkarleby),60.584315,17.442417,60.580998,17.444913,193,-8,-0.20512820512820512
9022003719069/9022003719067,9022003719069,9022003719067,Västanån södra (Älvkarleby),Svedden (Älvkarleby),60.575807,17.442206,60.569893,17.437676,193,14,0.3888888888888889
9022003719063/9022003719021,9022003719063,9022003719021,Turisten (Älvkarleby),Fisket (Älvkarleby),60.564943,17.438739,60.562608,17.43295,193,-11,-0.22916666666666666
9022003719008/9022003719055,9022003719008,9022003719055,Klockstapeln (Älvkarleö) (Älvkarleby),Lanforsens vägskäl (Älvkarleö) (Älvkarle,60.540464,17.417279,60.536949,17.411674,193,-38,-0.37142857142857144
9022003719059/9022003719058,9022003719059,9022003719058,Solbacken (Älvkarleby),Stationssamhället (Älvkarleby),60.559938,17.431759,60.55516,17.423078,193,-68,-0.5867768595041323
9022003719076/9022003719073,9022003719076,9022003719073,Fråganbo (Älvkarleby),Västanån norra (Älvkarleby),60.592003,17.436217,60.584315,17.442417,193,3,0.04918032786885246
9022003719021/9022003719059,9022003719021,9022003719059,Fisket (Älvkarleby),Solbacken (Älvkarleby),60.562608,17.43295,60.559938,17.431759,193,6,0.2
9022003780326/9022003780314,9022003780326,9022003780314,Östuna kyrka (Knivsta),Östuna bygdegård (Knivsta),59.763981,17.880855,59.75945,17.891982,192,-52,-0.5777777777777777
9022003780374/9022003780374,9022003780374,9022003780374,Hagby kyrka (Uppsala),Hagby kyrka (Uppsala),59.801573,17.376918,59.801573,17.376918,192,-21,-0.2641509433962264
9022003782392/9022003782408,9022003782392,9022003782408,Simundö vägskäl (Östhammar),Kallrigafjärden (Östhammar),60.338674,18.216897,60.335851,18.224007,192,4,0.17391304347826086
9022003780343/9022003780330,9022003780343,9022003780330,Hästhagen (Östuna) (Knivsta),Tisslinge västra (Knivsta),59.772611,17.855538,59.767318,17.866198,192,-4,-0.07272727272727272
9022003782408/9022003782013,9022003782408,9022003782013,Kallrigafjärden (Östhammar),Ledsundet norra (Östhammar),60.335851,18.224007,60.329129,18.239083,192,8,0.14814814814814814
9022003782370/9022003782382,9022003782370,9022003782382,Kallerö vägskäl (Östhammar),Johannisfors (Östhammar),60.350015,18.205956,60.345707,18.209789,192,3,0.125
9022003782429/9022003782442,9022003782429,9022003782442,Snesslingeberg (Östhammar),Aspö vägskäl (Östhammar),60.31655,18.261463,60.308435,18.270084,192,1,0.02127659574468085
9022003782417/9022003782429,9022003782417,9022003782429,Pälsfarmen (Östhammar),Snesslingeberg (Östhammar),60.324667,18.249326,60.31655,18.261463,192,2,0.038461538461538464
9022003780385/9022003780374,9022003780385,9022003780374,Hillinge (Uppsala),Hagby kyrka (Uppsala),59.809213,17.380717,59.801573,17.376918,192,16,0.28
9022003782412/9022003782417,9022003782412,9022003782417,Ledsundet (Östhammar),Pälsfarmen (Östhammar),60.328023,18.241591,60.324667,18.249326,192,1,0.038461538461538464
9022003782442/9022003782449,9022003782442,9022003782449,Aspö vägskäl (Östhammar),Snesslinge skola (Östhammar),60.308435,18.270084,60.301258,18.276492,192,-82,-0.6074074074074074
9022003782382/9022003782392,9022003782382,9022003782392,Johannisfors (Östhammar),Simundö vägskäl (Östhammar),60.345707,18.209789,60.338674,18.216897,192,5,0.125
9022003780328/9022003780326,9022003780328,9022003780326,Tisslinge östra (Knivsta),Östuna kyrka (Knivsta),59.766363,17.874399,59.763981,17.880855,192,-1,-0.03125
9022003780330/9022003780328,9022003780330,9022003780328,Tisslinge västra (Knivsta),Tisslinge östra (Knivsta),59.767318,17.866198,59.766363,17.874399,192,-1,-0.03571428571428571
9022003780345/9022003780343,9022003780345,9022003780343,Olunda östra (Knivsta),Hästhagen (Östuna) (Knivsta),59.775152,17.848055,59.772611,17.855538,192,2,0.06666666666666667
9022003780357/9022003780349,9022003780357,9022003780349,Marma (Östuna) (Knivsta),Olunda västra (Knivsta),59.781039,17.838406,59.7775,17.843141,192,3,0.10714285714285714
9022003780349/9022003780345,9022003780349,9022003780345,Olunda västra (Knivsta),Olunda östra (Knivsta),59.7775,17.843141,59.775152,17.848055,192,3,0.10714285714285714
9022003719063/9022003719067,9022003719063,9022003719067,Turisten (Älvkarleby),Svedden (Älvkarleby),60.564943,17.438739,60.569893,17.437676,191,3,0.07317073170731707
9022003760005/9022003760382,9022003760005,9022003760382,Tierp station (Tierp),Högbergsskolan (Tierp),60.34582,17.512932,60.345757,17.503835,191,98,0.9120879120879121
9022003782449/9022003782430,9022003782449,9022003782430,Snesslinge skola (Östhammar),Norrskedika norra (Östhammar),60.301258,18.276492,60.287938,18.286284,190,-30,-0.23076923076923078
9022003780833/9022003780830,9022003780833,9022003780830,Viksta skola (Uppsala),Björklinge vägskäl (Viksta) (Uppsala),60.077371,17.635123,60.07554,17.633117,189,-3,-0.1111111111111111
9022003781434/9022003781435,9022003781434,9022003781435,Skogsbovägen (Kolarvik) (Enköping),Wändahls väg (Kolarvik) (Enköping),59.582246,17.076667,59.577835,17.084324,189,15,0.20270270270270271
9022003781431/9022003781433,9022003781431,9022003781433,Bredsands camping (Enköping),Främjarstugan (Bredsand) (Enköping),59.592269,17.074337,59.588727,17.072999,189,-30,-0.40540540540540543
9022003781047/9022003781434,9022003781047,9022003781434,Fagerudd konferens (Enköping),Skogsbovägen (Kolarvik) (Enköping),59.585959,17.071461,59.582246,17.076667,189,8,0.14285714285714285
9022003780614/9022003780614,9022003780614,9022003780614,Öster-Edinge (Uppsala),Öster-Edinge (Uppsala),59.957479,18.078272,59.957479,18.078272,189,-8,-0.12087912087912088
9022003782082/9022003782349,9022003782082,9022003782349,Forsmarks bruk (Östhammar),Forsmarks kvarn (Östhammar),60.369667,18.164448,60.368873,18.151989,189,0,0
9022003781435/9022003781436,9022003781435,9022003781436,Wändahls väg (Kolarvik) (Enköping),Sjöängsvägen (Kolarvik) (Enköping),59.577835,17.084324,59.576992,17.086982,189,-44,-0.36065573770491804
9022003781433/9022003781047,9022003781433,9022003781047,Främjarstugan (Bredsand) (Enköping),Fagerudd konferens (Enköping),59.588727,17.072999,59.585959,17.071461,189,-5,-0.14705882352941177
9022003700418/9022003700417,9022003700418,9022003700417,Skölsta byväg (Uppsala),Vallby (Skölsta) (Uppsala),59.879563,17.717781,59.878731,17.708857,188,-39,-0.5652173913043478
9022003700421/9022003700420,9022003700421,9022003700420,Norrhällby (Uppsala),Svia (Uppsala),59.890312,17.748308,59.883677,17.740364,188,5,0.05102040816326531
9022003700420/9022003700434,9022003700420,9022003700434,Svia (Uppsala),Svia byväg (Uppsala),59.883677,17.740364,59.879294,17.745397,188,42,0.6774193548387096
9022003700422/9022003700421,9022003700422,9022003700421,Törnby (Uppsala),Norrhällby (Uppsala),59.893238,17.742886,59.890312,17.748308,188,-15,-0.24193548387096775
9022003700417/9022003700416,9022003700417,9022003700416,Vallby (Skölsta) (Uppsala),Vitkålsgatan (Uppsala),59.878731,17.708857,59.874936,17.691192,188,0,0
9022003700489/9022003700436,9022003700489,9022003700436,Skölsta ängsväg (Uppsala),Skölsta station (Uppsala),59.87467,17.745377,59.875101,17.741759,188,-23,-0.41818181818181815
9022003700434/9022003700435,9022003700434,9022003700435,Svia byväg (Uppsala),Enrisvägen (Skölsta) (Uppsala),59.879294,17.745397,59.876237,17.749916,188,14,0.2692307692307692
9022003700448/9022003700438,9022003700448,9022003700438,Skölsta gärde södra (Uppsala),Skölsta gärde (Uppsala),59.875142,17.722349,59.876867,17.72043,188,1,0.05
9022003780173/9022003700433,9022003780173,9022003700433,Lunda (Uppsala),Tallåsen (Uppsala),59.898972,17.722846,59.897486,17.732393,188,2,0.043478260869565216
9022003700423/9022003700422,9022003700423,9022003700422,Åby (Uppsala),Törnby (Uppsala),59.896578,17.738023,59.893238,17.742886,188,4,0.09090909090909091
9022003700438/9022003700418,9022003700438,9022003700418,Skölsta gärde (Uppsala),Skölsta byväg (Uppsala),59.876867,17.72043,59.879563,17.717781,188,16,0.48484848484848486
9022003700435/9022003700489,9022003700435,9022003700489,Enrisvägen (Skölsta) (Uppsala),Skölsta ängsväg (Uppsala),59.876237,17.749916,59.87467,17.745377,188,22,0.6666666666666666
9022003700416/9022003700415,9022003700416,9022003700415,Vitkålsgatan (Uppsala),Slavstavägen (Uppsala),59.874936,17.691192,59.874036,17.688194,188,-9,-0.43478260869565216
9022003700437/9022003700448,9022003700437,9022003700448,Skölsta gård (Uppsala),Skölsta gärde södra (Uppsala),59.873195,17.725969,59.875142,17.722349,188,1,0.03333333333333333
9022003700433/9022003700423,9022003700433,9022003700423,Tallåsen (Uppsala),Åby (Uppsala),59.897486,17.732393,59.896578,17.738023,188,4,0.14285714285714285
9022003700436/9022003700437,9022003700436,9022003700437,Skölsta station (Uppsala),Skölsta gård (Uppsala),59.875101,17.741759,59.873195,17.725969,188,29,0.32954545454545453
9022003780330/9022003780343,9022003780330,9022003780343,Tisslinge västra (Knivsta),Hästhagen (Östuna) (Knivsta),59.767318,17.866198,59.772611,17.855538,187,0,0
9022003780345/9022003780349,9022003780345,9022003780349,Olunda östra (Knivsta),Olunda västra (Knivsta),59.775152,17.848055,59.7775,17.843141,187,3,0.15789473684210525
9022003780328/9022003780330,9022003780328,9022003780330,Tisslinge östra (Knivsta),Tisslinge västra (Knivsta),59.766363,17.874399,59.767318,17.866198,187,-1,-0.03571428571428571
9022003780314/9022003780326,9022003780314,9022003780326,Östuna bygdegård (Knivsta),Östuna kyrka (Knivsta),59.75945,17.891982,59.763981,17.880855,187,0,0
9022003780343/9022003780345,9022003780343,9022003780345,Hästhagen (Östuna) (Knivsta),Olunda östra (Knivsta),59.772611,17.855538,59.775152,17.848055,187,-4,-0.12903225806451613
9022003780326/9022003780328,9022003780326,9022003780328,Östuna kyrka (Knivsta),Tisslinge östra (Knivsta),59.763981,17.880855,59.766363,17.874399,187,-1,-0.037037037037037035
9022003705011/9022003705089,9022003705011,9022003705089,Måttan västra (Håbo),Söderskogens vägskäl (Håbo),59.666334,17.558432,59.664662,17.554547,186,0,0
9022003705110/9022003705011,9022003705110,9022003705011,Måttan östra (Håbo),Måttan västra (Håbo),59.665492,17.565629,59.666334,17.558432,186,-10,-0.25
9022003705019/9022003705008,9022003705019,9022003705008,Söderskogen norra (Skokloster) (Håbo),Söderskogen södra (Skokloster) (Håbo),59.680951,17.594261,59.679156,17.583034,186,-15,-0.234375
9022003760108/9022003760104,9022003760108,9022003760104,Öster-Ekeby (Tierp),Burunge (Tierp),60.129959,17.60392,60.113291,17.606968,186,1,0.008695652173913044
9022003705008/9022003705110,9022003705008,9022003705110,Söderskogen södra (Skokloster) (Håbo),Måttan östra (Håbo),59.679156,17.583034,59.665492,17.565629,186,-23,-0.116751269035533
9022003705009/9022003705091,9022003705009,9022003705091,Slottsskolan (Skokloster) (Håbo),Idealbyn (Skokloster) (Håbo),59.691087,17.614657,59.685389,17.603909,186,-28,-0.1728395061728395
9022003705091/9022003705019,9022003705091,9022003705019,Idealbyn (Skokloster) (Håbo),Söderskogen norra (Skokloster) (Håbo),59.685389,17.603909,59.680951,17.594261,186,-26,-0.21739130434782608
